scenario_id,driver_id,label,sensitivity_only,nominal_band_covers_target,profile,equivalent_throat_diameter_m,mouth_diameter_m,length_m,body_diameter_m,body_length_m,outer_throat_diameter_mm,radial_gap_mm,throat_area_cm2,compression_ratio,ripple_db,mean_spl_db,spl_500_db,spl_6500_db,level_6500_relative_mid_db,max_excursion_mm,max_throat_speed_m_s
beyma-6mi100,beyma-6mi100,Beyma 6MI100,False,True,conical,0.076,0.245,0.125,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,4.6251582758160055,101.31138139131824,99.8960342324007,98.53865292737936,-2.5868165220888386,0.04479964124658863,0.3136715766607614
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,conical,0.076,0.245,0.125,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.909757962344901,4.642407521846593,102.78947318433046,100.49259483480091,102.33202208370444,0.31841985747402646,0.050892838134548014,0.3359720869113407
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,conical,0.068,0.19,0.15,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.6346803612681975,4.64884270154613,102.5371426114872,102.58849340728031,100.22812974809034,-1.415208890442372,0.04056827653466835,0.34294329565707504
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,exponential,0.076,0.245,0.15,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,4.65371830673854,106.28587204192995,103.38530055148587,104.97721088737977,-1.1854194998916512,0.053436714673985385,0.3776167321044404
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,exponential,0.068,0.21,0.15,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.8549640195268764,4.686968017546903,106.01470101502,103.60081812366651,104.12074034425291,-1.4858085562506318,0.05034815261152008,0.4502862071615308
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,exponential,0.076,0.19,0.2,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,4.6872799163406285,104.67126127642483,106.89288843072825,102.20560851438762,-2.349436241894196,0.04623162214543491,0.3528713874816816
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,conical,0.076,0.245,0.15,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.909757962344901,4.703872142642609,103.10248931310282,102.43261730025401,102.14126966153006,-0.3232474114752648,0.048396483520636,0.32018837354425317
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,os,0.076,0.21,0.15,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.909757962344901,4.707022960748077,103.19488014823374,101.34090120214445,100.32605049443472,-3.208197846909286,0.04202911325396106,0.2843629050088656
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,hyperbolic,0.076,0.245,0.2,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,4.7094469427167525,107.0939833580782,106.20226570209147,104.14641765078204,-3.25519565223685,0.041472058563387634,0.30113813261138345
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,hyperbolic,0.076,0.28,0.2,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,4.711323551674695,108.0323279198004,105.34556670025538,105.36724597104177,-3.3046682388978184,0.04607808825209024,0.33288956881397813
redcatt-dr-6p5-006-8r-b2-c0001,redcatt-dr-6p5-006-8r-b2-c0001,REDCATT 6NPM,False,False,exponential,0.076,0.21,0.15,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.1544421546329953,4.711336740203137,104.38670039382919,102.84516092644867,101.7791366337179,-2.348748994987716,0.04212133272966274,0.3071147493707699
redcatt-dr-6p5-006-8r-b2-c0001,redcatt-dr-6p5-006-8r-b2-c0001,REDCATT 6NPM,False,False,exponential,0.076,0.245,0.2,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.1544421546329953,4.718855820563178,105.45939977764145,105.36016042849971,102.82948272071619,-2.8426886354712053,0.04357305612818343,0.3231043563047382
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,exponential,0.076,0.245,0.3,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.909757962344901,4.737446015099735,103.85614907012486,101.69308825995029,101.29584995234721,-2.974179626329004,0.0521587428435295,0.3423588812559539
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,exponential,0.068,0.19,0.15,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.8549640195268764,4.743658675336249,105.44854763261773,103.92976943330058,103.05808407285579,-1.8478949439158328,0.047936620615096986,0.43239393305913204
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,os,0.076,0.19,0.15,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,4.773596177346803,105.22255233861515,103.70494236584037,102.28188171932095,-2.9723485982540296,0.04773805575660419,0.34582919165080617
beyma-6mi100,beyma-6mi100,Beyma 6MI100,False,True,conical,0.068,0.245,0.125,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.8549640195268764,4.773910884902634,101.75534003002859,99.55590039433146,99.22772750446669,-2.175609254634736,0.04436481933246469,0.3886292103872717
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,conical,0.076,0.21,0.15,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,4.777905892814033,105.06001136089657,104.63928695502631,103.71472022278147,-0.583284046603481,0.05006324375373739,0.35477858120515177
redcatt-dr-6p5-006-8r-b2-c0001,redcatt-dr-6p5-006-8r-b2-c0001,REDCATT 6NPM,False,False,exponential,0.076,0.245,0.15,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.1544421546329953,4.779404971987532,105.2452184255193,102.36672398297219,103.1693692606349,-2.1037003829760437,0.04649425819724437,0.33583225152104274
redcatt-dr-6p5-006-8r-b2-c0001,redcatt-dr-6p5-006-8r-b2-c0001,REDCATT 6NPM,False,False,conical,0.076,0.21,0.15,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.1544421546329953,4.779997206009824,104.05548701812756,103.53099135653999,101.90494217231736,-1.5174449258532974,0.04311144775833666,0.3122788797074773
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,conical,0.068,0.19,0.125,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.8549640195268764,4.800150816642315,104.96750206918047,102.12933268302862,103.47321484295522,-0.6524456948081081,0.053565920818969825,0.4756857338713458
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,hyperbolic,0.076,0.21,0.15,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.909757962344901,4.817780937416572,103.29983368706525,100.67506497084713,100.24308633388257,-3.5687832667261574,0.04038569338039328,0.27535817546938945
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,exponential,0.068,0.21,0.2,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.8549640195268764,4.81890424439824,106.07637252870424,106.84035649265576,103.70624138016504,-2.2303299503133758,0.04286247297116432,0.4181331374759321
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,hyperbolic,0.076,0.19,0.15,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,4.839939323650228,105.27063543325491,103.31809580625713,102.19995963761363,-3.144296393983794,0.04705150790145369,0.34319494378962917
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,exponential,0.068,0.19,0.15,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.6346803612681975,4.842638836093613,102.83561419325179,101.80137728051376,100.06113354666553,-2.286247193580664,0.039792562876294194,0.33842308810350885
beyma-6mi100,beyma-6mi100,Beyma 6MI100,False,True,conical,0.076,0.28,0.15,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,4.8490950991987205,102.15310480627961,101.16686151937125,99.58179284653474,-2.620349004925714,0.04552411222736797,0.3176576331674604
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,exponential,0.068,0.245,0.25,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.6346803612681975,4.852098939877294,104.49397782845654,104.3570215169491,101.84215566933855,-3.136692706670914,0.05012792760688804,0.4088945113634999
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,os,0.076,0.28,0.25,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.909757962344901,4.867435757110002,105.17357231976305,103.91073732569957,102.34324190695682,-3.951909602961237,0.047613421744353894,0.31417670812116566
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,exponential,0.068,0.245,0.15,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.6346803612681975,4.878319083282747,104.1933012829294,101.15047949677864,102.53737939169683,-1.5855580486995962,0.04600892501379012,0.3842191733249772
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,exponential,0.076,0.28,0.3,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.909757962344901,4.887403603369066,104.85659290864236,102.37039041042058,102.46227976096804,-2.8887836635150848,0.05105003752593535,0.3356782626098402
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,os,0.076,0.21,0.2,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,4.8881819395588195,105.83102227245796,106.9159399637028,102.93339443563693,-3.1419882155232415,0.040905192889383296,0.32373669578842756
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,os,0.076,0.28,0.2,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.909757962344901,4.946936813949293,105.09047485136175,103.47155909877844,102.5865111708084,-3.528524906548057,0.04522653881625807,0.3010894871168032
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,hyperbolic,0.076,0.21,0.2,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,4.954141296356056,105.95499970086901,106.98755906046527,102.76421788979499,-3.2158952608754987,0.03588793754437235,0.30202941565114994
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,hyperbolic,0.076,0.28,0.2,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.909757962344901,4.959704160016955,105.4458922800316,103.31050947175811,102.36958620438101,-3.903150463863213,0.03866301298006366,0.2633584910627449
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,conical,0.068,0.21,0.15,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.6346803612681975,4.961962623601622,102.97747261926239,102.48563971153771,101.32432297137618,-0.7874263474829775,0.043639333985804,0.3654335537359975
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,os,0.076,0.245,0.2,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.909757962344901,4.9678445940174925,104.284549242114,104.55108435676813,101.34926429657759,-3.6295024419401614,0.04176153973526032,0.2787410261380744
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,exponential,0.076,0.21,0.125,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,4.9749332378525395,105.2018973568704,101.88058863763395,103.80139378238758,-1.0694998248288385,0.054834769207295214,0.3879901271507446
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,exponential,0.068,0.28,0.2,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.6346803612681975,4.990773052468853,105.35218013127728,103.70538659785433,103.37258448159447,-2.3029134948982204,0.04487743385165431,0.3731858042270536
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,os,0.068,0.245,0.2,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.8549640195268764,4.992408229331659,107.4926428586124,105.75807562749026,104.77513722938528,-3.3496519163504956,0.0460308678775834,0.41090837926776597
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,exponential,0.076,0.28,0.2,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,5.000009223699124,107.35204779519822,105.32081714784573,105.86306200978761,-1.7678977449950395,0.05132624587997407,0.35988280439072584
beyma-6mi100,beyma-6mi100,Beyma 6MI100,False,True,conical,0.076,0.28,0.125,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,5.0045543234656975,101.75047990252146,99.57836053929466,99.74567742620675,-1.840764309943978,0.0470200135145975,0.3276328989836988
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,conical,0.076,0.19,0.2,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,5.015452053791563,104.40988294741162,106.27229248173111,102.34634668208813,-1.9116978009708703,0.049394109398951655,0.3651409228255115
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,conical,0.068,0.19,0.15,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.8549640195268764,5.0298591274884075,105.15294879033037,104.52291795625312,103.22468495260416,-1.0337434677363149,0.04779183225245422,0.4284928154764627
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,exponential,0.076,0.21,0.25,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,5.032562047212394,105.25713683537508,104.12876590047502,102.99774412421624,-2.6038984190388987,0.05589518143784865,0.38412638453483755
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,exponential,0.076,0.245,0.25,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,5.039713070849146,106.41289638433213,104.65965376876906,104.41100314975571,-2.386349640428648,0.0545378194374324,0.376880400803709
redcatt-dr-6p5-006-8r-b2-c0001,redcatt-dr-6p5-006-8r-b2-c0001,REDCATT 6NPM,False,False,conical,0.068,0.19,0.125,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.940323937102114,5.078369463286691,103.88994336710212,100.90234001903045,101.67761792285424,-1.5484372367781134,0.04550167076672573,0.4130194401201744
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,exponential,0.068,0.21,0.2,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.6346803612681975,5.080149051790045,103.50890588343076,105.75415884998883,100.70903895099866,-2.6928886415550437,0.04072863565955888,0.3621758960049109
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,exponential,0.068,0.245,0.2,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.8549640195268764,5.086614572390445,107.11718934022042,106.08450075417275,105.12553448089272,-2.0295486139295065,0.04700693425363301,0.41761914132552985
beyma-6mi100,beyma-6mi100,Beyma 6MI100,False,True,conical,0.076,0.245,0.15,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,5.086725983407945,101.62987527719777,101.83463609859474,98.34816062877093,-3.2303634960990024,0.04259519810944378,0.2988866366565247
redcatt-dr-6p5-006-8r-b2-c0001,redcatt-dr-6p5-006-8r-b2-c0001,REDCATT 6NPM,False,False,exponential,0.076,0.28,0.2,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.1544421546329953,5.100663932498449,106.33493801096687,104.53564194880721,104.05730284526751,-2.7036176797822264,0.045874267436119345,0.328777687229626
redcatt-dr-6p5-006-8r-b2-c0001,redcatt-dr-6p5-006-8r-b2-c0001,REDCATT 6NPM,False,False,conical,0.076,0.19,0.15,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.1544421546329953,5.107351073454353,103.5734842078888,103.65492950217593,100.83419946030679,-2.0544643405723946,0.03945006861857919,0.3011409687093114
redcatt-dr-6p5-006-8r-b2-c0001,redcatt-dr-6p5-006-8r-b2-c0001,REDCATT 6NPM,False,False,exponential,0.076,0.245,0.25,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.1544421546329953,5.122022698978327,105.42428231885933,104.45321026402874,102.60834606978207,-3.382981876178704,0.05210315194210912,0.36745808881876746
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,os,0.076,0.19,0.125,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,5.125300277200367,105.05269623716134,101.45159397851936,102.52345656220422,-2.8724956257988765,0.05336206966066979,0.381204505152927
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,hyperbolic,0.076,0.245,0.25,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,5.127423105007665,106.96056995592554,107.09921410107519,103.80801364203202,-3.449161970274332,0.04458338404223561,0.3250468404601287
redcatt-dr-6p5-006-8r-b2-c0001,redcatt-dr-6p5-006-8r-b2-c0001,REDCATT 6NPM,False,False,exponential,0.076,0.21,0.125,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.1544421546329953,5.1298046902501255,104.14916581984113,100.81022924305768,101.99375466337337,-2.0158011045095208,0.04742708713797333,0.3430067802649587
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,hyperbolic,0.076,0.245,0.2,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.909757962344901,5.1498819388469315,104.54320826900734,104.27416312757472,101.14842210626713,-3.8394712539705864,0.03522934501785671,0.24119073681124104
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,os,0.076,0.245,0.15,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.909757962344901,5.153862422272013,104.01755174452944,101.00685872498893,101.69774384281754,-2.9337713190927417,0.045843762963332264,0.3067380741439118
redcatt-dr-6p5-006-8r-b2-c0001,redcatt-dr-6p5-006-8r-b2-c0001,REDCATT 6NPM,False,False,conical,0.076,0.245,0.15,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.1544421546329953,5.164847821041732,104.74814512217016,103.08790030545711,103.3246936870301,-0.9175662109874736,0.048140683794731236,0.3452786367774495
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,os,0.068,0.245,0.2,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.6346803612681975,5.165465067329038,104.88414325709078,104.03605348327561,101.77752901869871,-3.8869480179144205,0.04004074602746948,0.33701085556823746
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,exponential,0.076,0.19,0.25,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,5.172488765025577,104.5115421165896,103.68175288663038,102.0382141897948,-2.822026049861293,0.0569013048939933,0.3895970845222165
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,os,0.076,0.28,0.3,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.909757962344901,5.176128976734475,105.2167817988706,102.65657028043037,102.15660440253424,-4.026974937170692,0.04779052094512073,0.31676087520351065
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,exponential,0.068,0.19,0.2,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.8549640195268764,5.17627125802187,105.3895773098282,107.14975824986459,102.65089411400851,-2.5529296082178092,0.042971692744830356,0.42299135617281913
redcatt-dr-6p5-006-8r-b2-c0001,redcatt-dr-6p5-006-8r-b2-c0001,REDCATT 6NPM,False,False,exponential,0.076,0.21,0.2,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.1544421546329953,5.1770688776854,104.42148265990923,106.13424171064966,101.43071291541045,-3.0168280830002914,0.0431320612233914,0.3338815694362388
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,conical,0.076,0.245,0.15,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,5.179355727049824,105.76100700851977,103.86620787368801,105.13725502668294,-0.005655642422340179,0.053819447025020985,0.3776461719157051
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,os,0.068,0.245,0.25,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.8549640195268764,5.190123356864703,107.46002506509512,105.85345328953763,104.46369329206135,-3.8114528318170926,0.04919387184234458,0.4332079265513791
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,exponential,0.076,0.28,0.15,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.909757962344901,5.190868722747979,104.33110567075849,101.06119168704238,103.18332640232788,-1.3363610966910926,0.04934458836042424,0.32694189794706796
redcatt-dr-6p5-006-8r-b2-c0001,redcatt-dr-6p5-006-8r-b2-c0001,REDCATT 6NPM,False,False,exponential,0.068,0.21,0.15,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.940323937102114,5.207032406583025,104.93505232351302,102.18355487968545,102.33033495285281,-2.351210472566706,0.04184164781409855,0.38249475302259417
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,os,0.068,0.21,0.15,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.6346803612681975,5.218627373376492,103.74135358121637,100.66154817420978,100.78092487567248,-3.424773131763928,0.04152217345357673,0.35216945923618487
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,conical,0.076,0.245,0.2,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.909757962344901,5.220791296342384,103.29329145883383,104.31298098083452,101.84798167937234,-1.3731492566291905,0.051105419497716714,0.3330108181484839
beyma-6mi100,beyma-6mi100,Beyma 6MI100,False,True,conical,0.068,0.21,0.125,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.8549640195268764,5.225197357088405,101.2150940031703,99.5901419205195,97.766623219375,-3.1594449497852253,0.041521593237975836,0.36648522026961605
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,exponential,0.076,0.21,0.25,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.909757962344901,5.235415820250125,102.66157278324667,103.56197537462961,99.99994888704215,-3.1063910378853308,0.05553783532215064,0.3591179744254296
beyma-6mi100,beyma-6mi100,Beyma 6MI100,False,True,conical,0.068,0.245,0.15,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.8549640195268764,5.250098451392702,102.12582874955207,101.4407330160243,98.99785067372333,-2.931346718482004,0.041993391647654615,0.36904363041873806
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,exponential,0.068,0.21,0.25,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.6346803612681975,5.267811109816321,103.36521213165602,104.27496116410674,100.40948472649617,-3.41487988982135,0.053112550123746056,0.4297767988734129
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,conical,0.06,0.19,0.125,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.668544997362264,5.270334145093003,102.81203830033887,99.72829055110998,101.02910034177947,-0.9228997533262344,0.045192696526912594,0.48702110486860073
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,os,0.076,0.245,0.3,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,5.274726573891201,106.7955367164585,103.92560519858958,103.93535177315587,-3.389488656613665,0.05404854424639065,0.3784459965470293
redcatt-dr-6p5-006-8r-b2-c0001,redcatt-dr-6p5-006-8r-b2-c0001,REDCATT 6NPM,False,False,exponential,0.076,0.19,0.15,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.1544421546329953,5.275300347870797,103.81428055406197,103.04773222108494,100.72834932907838,-2.68410205158159,0.038847875639314015,0.2856617573360569
beyma-6mi100,beyma-6mi100,Beyma 6MI100,False,True,conical,0.076,0.28,0.2,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,5.277522241305988,102.52551632035913,102.77234597600837,99.3208599749356,-3.806900923445639,0.04663570235091007,0.32335383003926876
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,os,0.068,0.19,0.15,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.8549640195268764,5.287698060367575,105.81197409976284,103.04107211453585,102.72980704635111,-3.2629724596535397,0.04812435911643875,0.4369796120797259
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,os,0.068,0.21,0.2,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.8549640195268764,5.2938128785132506,106.4948731401862,106.63609431676718,103.33947311323384,-3.454923325957054,0.03964311779391723,0.3857325379860691
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,os,0.076,0.28,0.2,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,5.295617601825754,107.72774136964084,105.02008248028798,105.58379698630827,-3.0511047026930243,0.05096422414368969,0.35985021041247384
beyma-6mi100,beyma-6mi100,Beyma 6MI100,False,True,conical,0.076,0.21,0.125,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,5.304073117345723,100.73524934762482,100.03001552600716,97.12224505131644,-3.4106740771132706,0.04186641732855894,0.2953315229754728
redcatt-dr-6p5-006-8r-b2-c0001,redcatt-dr-6p5-006-8r-b2-c0001,REDCATT 6NPM,False,False,os,0.076,0.245,0.2,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.1544421546329953,5.306589091465412,105.85545516104251,104.91847202242916,102.54548152249484,-4.058661169645944,0.04018649999034605,0.29697685624997905
beyma-6mcf200nd,beyma-6mcf200nd,Beyma 6MCF200Nd,False,True,hyperbolic,0.068,0.19,0.15,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.8549640195268764,5.306880533882207,105.85952237511187,102.52501486253723,102.60304217787348,-3.5855489005926984,0.04718407870064275,0.4319597604201805
beyma-6mi100,beyma-6mi100,Beyma 6MI100,False,True,exponential,0.076,0.245,0.125,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.086106929759744,5.3174551371468795,101.8038696363851,99.14547690756793,98.40145498678524,-3.9314033974616933,0.04370865474748862,0.30720649073936596
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,conical,0.076,0.19,0.15,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.909757962344901,5.319628319311363,101.9647586802877,103.21997343212482,99.6456141615802,-1.4679807356000936,0.040678568549547545,0.2742977704433658
redcatt-dr-6p5-006-8r-b2-c0001,redcatt-dr-6p5-006-8r-b2-c0001,REDCATT 6NPM,False,False,exponential,0.068,0.245,0.2,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.940323937102114,5.321748159174575,106.0725430020744,105.0702515380023,103.33619440928489,-2.887597258262204,0.04092021142663905,0.3806657384078147
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,exponential,0.068,0.21,0.125,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.6346803612681975,5.32528902980421,103.06944873638761,99.54820301656946,101.37260687228851,-1.4777582530733895,0.0467622998830399,0.39061076062773903
lavoce-man061-80,lavoce-man061-80,LaVoce MAN061.80,False,False,exponential,0.06,0.245,0.2,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.668544997362264,5.327956173587225,105.15866870236539,104.22902580478818,102.50934725486854,-2.735834054523579,0.04018550754406121,0.43362216945490695
